category,german,english,image_url,image_local
German Action Verbs Flashcards,Basketball spielen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/26f9-1f3fd-200d-2640-fe0f.svg,images/German Action Verbs Flashcards/26f9-1f3fd-200d-2640-fe0f.svg
German Action Verbs Flashcards,ein Selfie machen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f933-1f3ff.svg,images/German Action Verbs Flashcards/1f933-1f3ff.svg
German Action Verbs Flashcards,fliegen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f426.svg,images/German Action Verbs Flashcards/1f426.svg
German Action Verbs Flashcards,gehen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f6b6-1f3fc-200d-2640-fe0f.svg,images/German Action Verbs Flashcards/1f6b6-1f3fc-200d-2640-fe0f.svg
German Action Verbs Flashcards,jonglieren,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f939-1f3fb-200d-2640-fe0f.svg,images/German Action Verbs Flashcards/1f939-1f3fb-200d-2640-fe0f.svg
German Action Verbs Flashcards,klettern,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9d7-1f3ff-200d-2640-fe0f.svg,images/German Action Verbs Flashcards/1f9d7-1f3ff-200d-2640-fe0f.svg
German Action Verbs Flashcards,lachen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f923.svg,images/German Action Verbs Flashcards/1f923.svg
German Action Verbs Flashcards,meditieren,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9d8-1f3fd-200d-2640-fe0f.svg,images/German Action Verbs Flashcards/1f9d8-1f3fd-200d-2640-fe0f.svg
German Action Verbs Flashcards,Rad fahren,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f6b4-1f3ff.svg,images/German Action Verbs Flashcards/1f6b4-1f3ff.svg
German Action Verbs Flashcards,Rad schlagen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f938-1f3fc-200d-2642-fe0f.svg,images/German Action Verbs Flashcards/1f938-1f3fc-200d-2642-fe0f.svg
German Action Verbs Flashcards,rennen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f3c3-1f3fd-200d-2640-fe0f.svg,images/German Action Verbs Flashcards/1f3c3-1f3fd-200d-2640-fe0f.svg
German Action Verbs Flashcards,schlafen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f6cc-1f3fd.svg,images/German Action Verbs Flashcards/1f6cc-1f3fd.svg
German Action Verbs Flashcards,schreiben,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/270d-1f3ff.svg,images/German Action Verbs Flashcards/270d-1f3ff.svg
German Action Verbs Flashcards,Ski fahren,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/26f7.svg,images/German Action Verbs Flashcards/26f7.svg
German Action Verbs Flashcards,Snowboard fahren,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f3c2-1f3fe.svg,images/German Action Verbs Flashcards/1f3c2-1f3fe.svg
German Action Verbs Flashcards,tanzen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f57a-1f3fb.svg,images/German Action Verbs Flashcards/1f57a-1f3fb.svg
German Animals Flashcards,der Affe,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f435.svg,images/German Animals Flashcards/1f435.svg
German Animals Flashcards,die Ameise,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f41c.svg,images/German Animals Flashcards/1f41c.svg
German Animals Flashcards,der Biber,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9ab.svg,images/German Animals Flashcards/1f9ab.svg
German Animals Flashcards,die Biene,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f41d.svg,images/German Animals Flashcards/1f41d.svg
German Animals Flashcards,der Bison,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9ac.svg,images/German Animals Flashcards/1f9ac.svg
German Animals Flashcards,der Bär,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f43b.svg,images/German Animals Flashcards/1f43b.svg
German Animals Flashcards,der Dachs,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9a1.svg,images/German Animals Flashcards/1f9a1.svg
German Animals Flashcards,der Delphin,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f42c.svg,images/German Animals Flashcards/1f42c.svg
German Animals Flashcards,der Dodo,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9a4.svg,images/German Animals Flashcards/1f9a4.svg
German Animals Flashcards,der Drache,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f409.svg,images/German Animals Flashcards/1f409.svg
German Animals Flashcards,das Eichhörnchen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f43f.svg,images/German Animals Flashcards/1f43f.svg
German Animals Flashcards,die Eidechse,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f98e.svg,images/German Animals Flashcards/1f98e.svg
German Animals Flashcards,das Einhorn,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f984.svg,images/German Animals Flashcards/1f984.svg
German Animals Flashcards,der Eisbär,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f43b-200d-2744-fe0f.svg,images/German Animals Flashcards/1f43b-200d-2744-fe0f.svg
German Animals Flashcards,der Elefant,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f418.svg,images/German Animals Flashcards/1f418.svg
German Animals Flashcards,die Ente,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f986.svg,images/German Animals Flashcards/1f986.svg
German Animals Flashcards,die Eule,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f989.svg,images/German Animals Flashcards/1f989.svg
German Animals Flashcards,das Faultier,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9a5.svg,images/German Animals Flashcards/1f9a5.svg
German Animals Flashcards,der Fisch,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f420.svg,images/German Animals Flashcards/1f420.svg
German Animals Flashcards,der Flamingo,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9a9.svg,images/German Animals Flashcards/1f9a9.svg
German Animals Flashcards,die Fledermaus,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f987.svg,images/German Animals Flashcards/1f987.svg
German Animals Flashcards,die Fliege,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1fab0.svg,images/German Animals Flashcards/1fab0.svg
German Animals Flashcards,der Frosch,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f438.svg,images/German Animals Flashcards/1f438.svg
German Animals Flashcards,der Fuchs,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f98a.svg,images/German Animals Flashcards/1f98a.svg
German Animals Flashcards,die Garnele,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f990.svg,images/German Animals Flashcards/1f990.svg
German Animals Flashcards,die Giraffe,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f992.svg,images/German Animals Flashcards/1f992.svg
German Animals Flashcards,der Gorilla,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f98d.svg,images/German Animals Flashcards/1f98d.svg
German Animals Flashcards,die Grille,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f997.svg,images/German Animals Flashcards/1f997.svg
German Animals Flashcards,der Hai,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f988.svg,images/German Animals Flashcards/1f988.svg
German Animals Flashcards,der Hamster,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f439.svg,images/German Animals Flashcards/1f439.svg
German Animals Flashcards,der Hase,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f430.svg,images/German Animals Flashcards/1f430.svg
German Animals Flashcards,der Hirsch,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f98c.svg,images/German Animals Flashcards/1f98c.svg
German Animals Flashcards,das Huhn,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f413.svg,images/German Animals Flashcards/1f413.svg
German Animals Flashcards,der Hummer,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f99e.svg,images/German Animals Flashcards/1f99e.svg
German Animals Flashcards,der Hund,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f436.svg,images/German Animals Flashcards/1f436.svg
German Animals Flashcards,der Igel,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f994.svg,images/German Animals Flashcards/1f994.svg
German Animals Flashcards,der Kalmar,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f991.svg,images/German Animals Flashcards/1f991.svg
German Animals Flashcards,das Kamel,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f42b.svg,images/German Animals Flashcards/1f42b.svg
German Animals Flashcards,die Katze,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f408.svg,images/German Animals Flashcards/1f408.svg
German Animals Flashcards,der Koalabär,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f428.svg,images/German Animals Flashcards/1f428.svg
German Animals Flashcards,der Krebs,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f980.svg,images/German Animals Flashcards/1f980.svg
German Animals Flashcards,das Krokodil,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f40a.svg,images/German Animals Flashcards/1f40a.svg
German Animals Flashcards,die Kuh,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f42e.svg,images/German Animals Flashcards/1f42e.svg
German Animals Flashcards,der Käfer,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1fab2.svg,images/German Animals Flashcards/1fab2.svg
German Animals Flashcards,das Känguru,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f998.svg,images/German Animals Flashcards/1f998.svg
German Animals Flashcards,das Lama,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f999.svg,images/German Animals Flashcards/1f999.svg
German Animals Flashcards,der Leopard,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f406.svg,images/German Animals Flashcards/1f406.svg
German Animals Flashcards,der Löwe,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f981.svg,images/German Animals Flashcards/1f981.svg
German Animals Flashcards,der Mammut,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9a3.svg,images/German Animals Flashcards/1f9a3.svg
German Animals Flashcards,der Marienkäfer,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f41e.svg,images/German Animals Flashcards/1f41e.svg
German Animals Flashcards,die Maus,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f42d.svg,images/German Animals Flashcards/1f42d.svg
German Animals Flashcards,die Mikrobe,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9a0.svg,images/German Animals Flashcards/1f9a0.svg
German Animals Flashcards,der Moskito,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f99f.svg,images/German Animals Flashcards/1f99f.svg
German Animals Flashcards,das Nashorn,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f98f.svg,images/German Animals Flashcards/1f98f.svg
German Animals Flashcards,das Nilpferd,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f99b.svg,images/German Animals Flashcards/1f99b.svg
German Animals Flashcards,der Ochse,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f402.svg,images/German Animals Flashcards/1f402.svg
German Animals Flashcards,der Orang-Utan,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9a7.svg,images/German Animals Flashcards/1f9a7.svg
German Animals Flashcards,der Otter,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9a6.svg,images/German Animals Flashcards/1f9a6.svg
German Animals Flashcards,der Pandabär,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f43c.svg,images/German Animals Flashcards/1f43c.svg
German Animals Flashcards,der Papagei,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f99c.svg,images/German Animals Flashcards/1f99c.svg
German Animals Flashcards,der Pfau,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f99a.svg,images/German Animals Flashcards/1f99a.svg
German Animals Flashcards,das Pferd,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f434.svg,images/German Animals Flashcards/1f434.svg
German Animals Flashcards,der Pinguin,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f427.svg,images/German Animals Flashcards/1f427.svg
German Animals Flashcards,der Pudel,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f429.svg,images/German Animals Flashcards/1f429.svg
German Animals Flashcards,die Ratte,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f400.svg,images/German Animals Flashcards/1f400.svg
German Animals Flashcards,die Raupe,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f41b.svg,images/German Animals Flashcards/1f41b.svg
German Animals Flashcards,das Schaf,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f40f.svg,images/German Animals Flashcards/1f40f.svg
German Animals Flashcards,die Schildkröte,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f422.svg,images/German Animals Flashcards/1f422.svg
German Animals Flashcards,die Schlange,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f40d.svg,images/German Animals Flashcards/1f40d.svg
German Animals Flashcards,der Schmetterling,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f98b.svg,images/German Animals Flashcards/1f98b.svg
German Animals Flashcards,die Schnecke,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f40c.svg,images/German Animals Flashcards/1f40c.svg
German Animals Flashcards,der Schwan,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9a2.svg,images/German Animals Flashcards/1f9a2.svg
German Animals Flashcards,die schwarze Katze,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f408-200d-2b1b.svg,images/German Animals Flashcards/1f408-200d-2b1b.svg
German Animals Flashcards,das Schwein,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f437.svg,images/German Animals Flashcards/1f437.svg
German Animals Flashcards,der Seehund,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9ad.svg,images/German Animals Flashcards/1f9ad.svg
German Animals Flashcards,der Skorpion,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f982.svg,images/German Animals Flashcards/1f982.svg
German Animals Flashcards,die Spinne,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f577.svg,images/German Animals Flashcards/1f577.svg
German Animals Flashcards,das Stinktier,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9a8.svg,images/German Animals Flashcards/1f9a8.svg
German Animals Flashcards,der Tiger,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f405.svg,images/German Animals Flashcards/1f405.svg
German Animals Flashcards,der Tintenfisch,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f419.svg,images/German Animals Flashcards/1f419.svg
German Animals Flashcards,der Truthahn,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f983.svg,images/German Animals Flashcards/1f983.svg
German Animals Flashcards,der Vogel,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f426.svg,images/German Animals Flashcards/1f426.svg
German Animals Flashcards,der Wal,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f433.svg,images/German Animals Flashcards/1f433.svg
German Animals Flashcards,der Waschbär,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f99d.svg,images/German Animals Flashcards/1f99d.svg
German Animals Flashcards,das Wildschwein,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f417.svg,images/German Animals Flashcards/1f417.svg
German Animals Flashcards,der Wolf,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f43a.svg,images/German Animals Flashcards/1f43a.svg
German Animals Flashcards,der Wurm,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1fab1.svg,images/German Animals Flashcards/1fab1.svg
German Animals Flashcards,das Zebra,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f993.svg,images/German Animals Flashcards/1f993.svg
German Animals Flashcards,die Ziege,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f410.svg,images/German Animals Flashcards/1f410.svg
German Feelings Flashcards,begeistert,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f606.svg,images/German Feelings Flashcards/1f606.svg
German Feelings Flashcards,benommen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f974.svg,images/German Feelings Flashcards/1f974.svg
German Feelings Flashcards,beschämt,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f633.svg,images/German Feelings Flashcards/1f633.svg
German Feelings Flashcards,besorgt,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f628.svg,images/German Feelings Flashcards/1f628.svg
German Feelings Flashcards,down sein,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f613.svg,images/German Feelings Flashcards/1f613.svg
German Feelings Flashcards,engelhaft,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f607.svg,images/German Feelings Flashcards/1f607.svg
German Feelings Flashcards,erschöpft,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f629.svg,images/German Feelings Flashcards/1f629.svg
German Feelings Flashcards,fad,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f60f.svg,images/German Feelings Flashcards/1f60f.svg
German Feelings Flashcards,fröhlich,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f600.svg,images/German Feelings Flashcards/1f600.svg
German Feelings Flashcards,gelassen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f60e.svg,images/German Feelings Flashcards/1f60e.svg
German Feelings Flashcards,gut,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f642.svg,images/German Feelings Flashcards/1f642.svg
German Feelings Flashcards,heiß,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f975.svg,images/German Feelings Flashcards/1f975.svg
German Feelings Flashcards,hungrig,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f924.svg,images/German Feelings Flashcards/1f924.svg
German Feelings Flashcards,in Ordnung,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f610.svg,images/German Feelings Flashcards/1f610.svg
German Feelings Flashcards,kalt,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f976.svg,images/German Feelings Flashcards/1f976.svg
German Feelings Flashcards,krank,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f912.svg,images/German Feelings Flashcards/1f912.svg
German Feelings Flashcards,müde,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f634.svg,images/German Feelings Flashcards/1f634.svg
German Feelings Flashcards,mürrisch,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f612.svg,images/German Feelings Flashcards/1f612.svg
German Feelings Flashcards,ratlos,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f914.svg,images/German Feelings Flashcards/1f914.svg
German Feelings Flashcards,reich,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f911.svg,images/German Feelings Flashcards/1f911.svg
German Feelings Flashcards,schläfrig,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f971.svg,images/German Feelings Flashcards/1f971.svg
German Feelings Flashcards,schockiert,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f635.svg,images/German Feelings Flashcards/1f635.svg
German Feelings Flashcards,traurig,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f622.svg,images/German Feelings Flashcards/1f622.svg
German Feelings Flashcards,unglücklich,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/2639.svg,images/German Feelings Flashcards/2639.svg
German Feelings Flashcards,unter Tränen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f602.svg,images/German Feelings Flashcards/1f602.svg
German Feelings Flashcards,verdächtig,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f928.svg,images/German Feelings Flashcards/1f928.svg
German Feelings Flashcards,verletzt,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f915.svg,images/German Feelings Flashcards/1f915.svg
German Feelings Flashcards,verliebt,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f60d.svg,images/German Feelings Flashcards/1f60d.svg
German Feelings Flashcards,verärgert,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f624.svg,images/German Feelings Flashcards/1f624.svg
German Feelings Flashcards,wütend,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f621.svg,images/German Feelings Flashcards/1f621.svg
German Feelings Flashcards,wütend,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f92c.svg,images/German Feelings Flashcards/1f92c.svg
German Feelings Flashcards,zufrieden,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f60c.svg,images/German Feelings Flashcards/1f60c.svg
German Feelings Flashcards,ängstlich,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f631.svg,images/German Feelings Flashcards/1f631.svg
German Feelings Flashcards,übel,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f922.svg,images/German Feelings Flashcards/1f922.svg
German Feelings Flashcards,überrascht,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f62f.svg,images/German Feelings Flashcards/1f62f.svg
German Food & Drinks Flashcards,die Ananas,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f34d.svg,images/German Food & Drinks Flashcards/1f34d.svg
German Food & Drinks Flashcards,der Apfel,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f34e.svg,images/German Food & Drinks Flashcards/1f34e.svg
German Food & Drinks Flashcards,die Aubergine,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f346.svg,images/German Food & Drinks Flashcards/1f346.svg
German Food & Drinks Flashcards,die Avocado,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f951.svg,images/German Food & Drinks Flashcards/1f951.svg
German Food & Drinks Flashcards,der Bagel,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f96f.svg,images/German Food & Drinks Flashcards/1f96f.svg
German Food & Drinks Flashcards,das Baguette,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f956.svg,images/German Food & Drinks Flashcards/1f956.svg
German Food & Drinks Flashcards,die Banane,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f34c.svg,images/German Food & Drinks Flashcards/1f34c.svg
German Food & Drinks Flashcards,die Birne,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f350.svg,images/German Food & Drinks Flashcards/1f350.svg
German Food & Drinks Flashcards,die Blaubeeren,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1fad0.svg,images/German Food & Drinks Flashcards/1fad0.svg
German Food & Drinks Flashcards,die Bohnen,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1fad8.svg,images/German Food & Drinks Flashcards/1fad8.svg
German Food & Drinks Flashcards,das Bonbon,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f36c.svg,images/German Food & Drinks Flashcards/1f36c.svg
German Food & Drinks Flashcards,die Brezel,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f968.svg,images/German Food & Drinks Flashcards/1f968.svg
German Food & Drinks Flashcards,der Broccoli,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f966.svg,images/German Food & Drinks Flashcards/1f966.svg
German Food & Drinks Flashcards,das Brot,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f35e.svg,images/German Food & Drinks Flashcards/1f35e.svg
German Food & Drinks Flashcards,der Bubble Tea,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9cb.svg,images/German Food & Drinks Flashcards/1f9cb.svg
German Food & Drinks Flashcards,der Burrito,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f32f.svg,images/German Food & Drinks Flashcards/1f32f.svg
German Food & Drinks Flashcards,die Butter,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f9c8.svg,images/German Food & Drinks Flashcards/1f9c8.svg
German Food & Drinks Flashcards,der Chili,,https://cdn.jsdelivr.net/gh/jdecked/twemoji@15.0.2/assets/svg/1f336.svg,images/German Food & Drinks Flashcards/1f336.svg
